,id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
199,1399953948430286850,Wed Jun 02 05:00:05 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Buat kamu yang suka belanja di Alfamidi, sekarang kamu bisa drop paket SiCepat Ekspres juga loh 😍

Info selengkapnya bisa cek di di https://t.co/ltiYavxiVx

*Syarat &amp; Ketentuan berlaku
*Berlaku untuk toko Alfamidi wilayah Bandung dan Karawang

#BersatuUntukMudah
#SiCepatPoint https://t.co/b19IhdNo7D",suka belanja alfamidi drop paket sicepat ekspres loh informasi selengkapnya cek amp ketentuan berlaku berlaku toko alfamidi wilayah bandung karawang,in,0,0,sicepat_ekspres,False,"BersatuUntukMudah, SiCepatPoint",,Indonesia,
200,1399953122714284032,Wed Jun 02 04:56:48 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@emak2anak 002540672175 Hai kaka,setelah pengecekan di system kami paket tersebut sedang dalam pengiriman.estimasi pengirimannya 7-9 hari kerja.kami maksimalkan pengirimannya ya ka.mohon ditunggu ka,terima kasih ^",hai kakak pengecekan system paket dalam pengiriman estimasi pengirimannya kerja maksimalkan pengirimannya kakak mohon ditunggu kakak terima kasih,in,0,0,sicepat_ekspres,,,emak2anak,Indonesia,
201,1399951814158524416,Wed Jun 02 04:51:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres Kak ini gmn resi 002540672175 progressnya kok ga ada update sjk tgl 29,kak gmn resi progressnya ga update sjk tanggal,in,0,0,emak2anak,,,sicepat_ekspres,Padang,
202,1399951793786785797,Wed Jun 02 04:51:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dagangkorea Sini nder aku dom bekasi, exol jugaa, ekspedisi? Banyak bgt shopee exp, sicepat, jnt, jne, tinggal pilih deket rumah:)",nder dom bekasi exol jugaa ekspedisi banget shopee exp sicepat jnt jne pilih deket rumah,in,0,0,eightdistricts,,,dagangkorea,"Jakarta Capital Region, Indone",
203,1399948475429580808,Wed Jun 02 04:38:20 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@oppaloveif Hai Kak, selamat siang dengan saya Devi, untuk mempermudahkan kami melakukan proses pengecekkan bisa dibantu untuk nomor resinya kak? Terima kasih. ^",hai kak selamat siang devi mempermudahkan melakukan proses pengecekkan dibantu nomor resinya kak terima kasih,in,0,0,sicepat_ekspres,,,oppaloveif,Indonesia,
204,1399948324053024768,Wed Jun 02 04:37:44 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@cath1en_ Halo Kak, mohon maaf sebelumnya atas ketidaknyamanan yang terjadi. untuk perihal tersebut bisa dibantu informasikan nomor resi nya diketik secara manual agar mempercepat proses pengecekkan paketnya ya kak, terima kasih ^Agent",halo kak mohon maaf ketidaknyamanan perihal dibantu informasikan nomor resi nya diketik manual mempercepat proses pengecekkan paketnya kak terima kasih agent,in,0,0,sicepat_ekspres,,,cath1en_,Indonesia,
205,1399947401872371715,Wed Jun 02 04:34:05 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@Gionshohei_33 002541400269 Baik kak, sebelumnya kami mohon maaf untuk perihal tersebut bisa dilanjutkan ke DM kami ya kak. Terima kasih ^",kak mohon maaf perihal dilanjutkan dm kak terima kasih,in,0,0,sicepat_ekspres,,,Gionshohei_33,Indonesia,
206,1399946932806578181,Wed Jun 02 04:32:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@choc0pi3 @markbitee @njmcity00 SEDIHHH BGTTTT sama nih sicepat di dom ku aneh padahal alamat lengkap dari jalan no rumah sama cat rumah tapi malah bad address aneh fix 👎🏻,sedihhh bgtttt sicepat dom ku aneh alamat lengkap jalan rumah cat rumah bad address aneh fix,in,0,0,cath1en_,,,"choc0pi3, markbitee, njmcity00",Fangirl On,
207,1399946398510977029,Wed Jun 02 04:30:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Paket kalian co 25.5 pake sıcēpāt udah sampe belomm?,paket co pakai scpt belomm,in,0,0,hwanskyle,,,,,
208,1399945933857574912,Wed Jun 02 04:28:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sicepat_ekspres @sicepat_ekspres nomor resi 002541727042 kok dari tgl 31 tidak bergerak,mohon utk ditindaklanjuti segera kak!!",nomor resi tanggal tidak bergerak mohon ditindaklanjuti kak,in,0,0,CiptadiEkwan,,,"sicepat_ekspres, sicepat_ekspres",,
209,1399945825564823556,Wed Jun 02 04:27:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres Iya dmn gudang bandung selatan nya mau saya ambil sekarang?gerai nya yang batununggal atau di kopo,dmn gudang bandung selatan nya ambil gerai nya batununggal kopo,in,0,0,Gionshohei_33,,,sicepat_ekspres,Bandung,
210,1399944864607870976,Wed Jun 02 04:24:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sejauh ini cuma belum pernah dikecewakan sama JNT, semuanya udah pernah dikecewakan 🥲🥲 entah pengiriman lelet atau lebih parah paket rusak pakai @sicepat_ekspres . Saya kecewa banget loh sicepat. Sayangnya ekspedisi bebas ongkir di Tokopedia cuma ada Anteraja dan sicepat",dikecewakan jnt dikecewakan pengiriman lambat parah paket rusak pakai kecewa banget loh sicepat sayangnya ekspedisi bebas ongkos kirim tokopedia anteraja sicepat,in,0,0,skinnynabs,,,sicepat_ekspres,Perbatasan Jakarta-bekasi,
211,1399943170763284488,Wed Jun 02 04:17:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sicepat_ekspres Kak tolong cek dm, terima kasih",kak cek dm terima kasih,in,0,0,NZ_Nando,,,sicepat_ekspres,"East Java, Indonesia",
212,1399942452790792192,Wed Jun 02 04:14:25 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@Gionshohei_33 002541400269 baik ka,mohon tunggu paketnya tiba digerai tujuan kami ya ka jika ingin mengambil paketnya.terima kasih ^",kakak mohon tunggu paketnya digerai tujuan kakak paketnya terima kasih,in,0,0,sicepat_ekspres,,,Gionshohei_33,Indonesia,
213,1399942035122003971,Wed Jun 02 04:12:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gilaaaak sih @sicepat_ekspres 
Lagi tidur ngayal paket sampe tanggal 5 ini malah tanggal 2 sampe. Gokil emang. https://t.co/KeT9zPah1a",gilaaaak sih tidur ngayal paket tanggal tanggal gila,in,0,0,kumisgabus,True,,sicepat_ekspres,,
214,1399941397247971328,Wed Jun 02 04:10:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres Gini aja gudang sicepat bandung selatan dimana mau saya ambil langsung biar ga ribet dan lama kesel nunggu dari kemarin sore ga datang datang,gini gudang sicepat bandung selatan ambil biar ga ribet kesel nunggu sore ga,in,0,0,Gionshohei_33,,,sicepat_ekspres,Bandung,
215,1399941355145629698,Wed Jun 02 04:10:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sicepat beneran cepat 👍👍,sicepat beneran cepat,in,0,0,cherxybam,,,,,
216,1399940091317944325,Wed Jun 02 04:05:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@sicepat_ekspres A3-B1-C2-D4
#sicepatekspres
#BersatuUntukMudah
#PuzzleSiGesit https://t.co/D5MgQiaj9k",a b c,en,0,0,agungsena17,False,"sicepatekspres, BersatuUntukMudah, PuzzleSiGesit",sicepat_ekspres,,
217,1399939542677803010,Wed Jun 02 04:02:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GILA EMANG SICEPAT JUARA https://t.co/ylBVdS4jpe https://t.co/V9ZuhTtH9Q,gila sicepat juara,in,0,0,rububmaya,False,,,"your head, rent-free",
218,1399938845047668736,Wed Jun 02 04:00:04 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Hai Sahabat kita main games yuk!!
Ayo coba bantu mimin susun urutan puzzle berikut ini menjadi gambar utuh! 🧐

Tulis jawaban kamu di kolom komentar ya! 😉 

#sicepatekspres
#BersatuUntukMudah
#PuzzleSiGesit https://t.co/duVh0I2QlR",hai sahabat main games yuk ayo coba bantu mimin susun urutan puzzle gambar utuh tulis kolom komentar,in,3,0,sicepat_ekspres,False,"sicepatekspres, BersatuUntukMudah, PuzzleSiGesit",,Indonesia,
219,1399936786671931397,Wed Jun 02 03:51:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gajadi ngambek sama sicepat deh🤣 Pesan barang di Tokped dri 2 toko berbeda dan hari yang berbeda, eh datangnya lgsung barengan. Kurirnya jga ramah kok ga kayak yg dibilang orang²🥰",gajadi marah sicepat deh pesan barang tokped toko berbeda berbeda eh datangnya lgsung barengan kurirnya ramah ga kayak dibilang,in,0,0,Purr_bxrry,,,,,
220,1399935097252433923,Wed Jun 02 03:45:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kok tumben kurir sicepat jam segini belom dateng buat pick up //pdhl punya nomer abang nya tapi gaenak kalo nyuruh2//,tumben kurir sicepat jam segini dateng pick up pdhl nomer abang nya gaenak nyuruh,in,0,0,oppaloveif,,,,,
221,1399935035713605634,Wed Jun 02 03:44:56 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@heeseungrain baik ka dengan saya Intan, dikarenakan paket kaka saat ini masih dalam estimasi, kaka bisa menunggu pengirimannya ya, mohon dibantu untuk nomor telepon dipastikan selalu aktif ya kak. Terima kasih ^",kakak intan paket kakak dalam estimasi kakak menunggu pengirimannya mohon dibantu nomor telepon aktif kak terima kasih,in,0,0,sicepat_ekspres,,,heeseungrain,Indonesia,
222,1399932904512184322,Wed Jun 02 03:36:28 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@crusadermon 002541019993 Mohon berkenan menunggu ya kak, kami akan bantu priroritaskan pengirimannya, kami harap paketnya segera sampai ke alamat tujuan. Terima kasih ^",mohon berkenan menunggu kak bantu priroritaskan pengirimannya harap paketnya alamat tujuan terima kasih,in,0,0,sicepat_ekspres,,,crusadermon,Indonesia,
223,1399931471075315713,Wed Jun 02 03:30:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Min @sicepat_ekspres cek dm,min cek dm,in,0,0,bearsoftiy,,,sicepat_ekspres,anatol 🏰,
224,1399931446895079428,Wed Jun 02 03:30:41 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@sicepat_ekspres tapi tadi ada apa ya sicepat nelfon saya?,sicepat menelepon,in,0,0,heeseungrain,,,sicepat_ekspres,BTS TXT EN- DREAM,
225,1399931388313227269,Wed Jun 02 03:30:27 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@Gionshohei_33 002541400269  baik kak, mohon maaf sebelumnya mohon untuk kirimkan identitas tersebut melalui DM kami ya kak, terima kasih ^",kak mohon maaf mohon kirimkan identitas dm kak terima kasih,in,0,0,sicepat_ekspres,,,Gionshohei_33,Indonesia,
226,1399931185699069956,Wed Jun 02 03:29:38 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@sicepat_ekspres Ya pokoknya difollowup dan dipercepat itu,pokoknya difollowup dipercepat,in,0,0,crusadermon,,,sicepat_ekspres,,
227,1399930766646124547,Wed Jun 02 03:27:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres Nama Gion alamat kp.kaum rt 02 rw 10 dayeuhkolot no tlp 081224869212,nama gion alamat kp kaum rw dayeuhkolot telepon,in,0,0,Gionshohei_33,,,sicepat_ekspres,Bandung,
228,1399930702297108483,Wed Jun 02 03:27:43 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@Gionshohei_33 002541400269 Hai kak, mohon untuk kirimkan identitas tersebut melalui DM kami ya kak, terima kasih ^AG50",hai kak mohon kirimkan identitas dm kak terima kasih ag,in,0,0,sicepat_ekspres,,,Gionshohei_33,Indonesia,
229,1399930547032379398,Wed Jun 02 03:27:06 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@Gionshohei_33 002541400269 Baik kak, bisa di bantu untuk nama actual, alamat lengkap (patokan) penerima dan no tlp yang bisa dihubungi agar kami bantu buatkan pelaporan ya kak. Terimakasih. ^AG50",kak bantu nama actual alamat lengkap patokan penerima telepon dihubungi bantu buatkan pelaporan kak terimakasih ag,in,0,0,sicepat_ekspres,,,Gionshohei_33,Indonesia,
230,1399930429726105600,Wed Jun 02 03:26:38 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@crusadermon 002541019993 Baik Kak, tidak menutup kemungkinan paket bisa diterima lebih cepat sebelum batas estimasi yang diberikan ya. terima kasih ^",kak tidak menutup paket diterima cepat batas estimasi diberikan terima kasih,in,0,0,sicepat_ekspres,,,crusadermon,Indonesia,
231,1399930371609796615,Wed Jun 02 03:26:24 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@heeseungrain 002706956181 baik ka,mohon maaf sebelumnya menurut data di system kami paket tersebut sedang  dalam proses pengiriman. Estimasi pengiriman nya 2-3  hari kerja.mohon ditunggu proses pengiriman nya sampai estimasi terakhir ya ka di tanggal 4-6-2021.terima kasih ^",kakak mohon maaf data system paket dalam proses pengiriman estimasi pengiriman nya kerja mohon ditunggu proses pengiriman nya estimasi kakak tanggal terima kasih,in,0,0,sicepat_ekspres,,,heeseungrain,Indonesia,
232,1399930069724712961,Wed Jun 02 03:25:12 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@aditlain Hai kak, dengan saya Fachmi, terimakasih sudah menghubungi kami, apakah ada yang bisa kami bantu kak? Terima kasih ^",hai kak fachmi terimakasih menghubungi bantu kak terima kasih,in,0,0,sicepat_ekspres,,,aditlain,Indonesia,
233,1399929968474222594,Wed Jun 02 03:24:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres sekali lagi saya tanya bandung selatan dimana tempat gudang nya mau ambil sendiri lelet pengiriman nya,bandung selatan gudang nya ambil lambat pengiriman nya,in,0,0,Gionshohei_33,,,sicepat_ekspres,Bandung,
234,1399929765843197954,Wed Jun 02 03:24:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres kenapa paket saya dibalikin ke gudang emang gabisa ngehubungi dulu nomer penerima 002541400269,paket dibalikin gudang gabisa ngehubungi nomer penerima,in,0,0,Gionshohei_33,,,sicepat_ekspres,Bandung,
235,1399929428344406019,Wed Jun 02 03:22:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TelagasariHumas: Anggota Polsek Telagasari Aiptu Asep dan Bripka Naan melaksanakn giat Patroli rutin antisipasi kriminalitas malam hari…,anggota polsek telagasari aiptu asep bripka naan melaksanakn giat patroli rutin antisipasi kriminalitas malam,in,0,1,YoyokSubandriy3,,,TelagasariHumas,Indonesia,
236,1399929347545255938,Wed Jun 02 03:22:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pengiriman sprti ini, akan saya tulis pada review produk tersebut, dan menghimbau untuk menggunakan pengiriman selain @JNECare , dan menggunakan @sicepat_ekspres atau @jntexpressid. Apabila pihak @JNECare tidak ada tindakan lebih lanjut. 

Cc: @AcmicElectronic",pengiriman tulis review produk menghimbau menggunakan pengiriman menggunakan tidak tindakan cc,in,0,0,aditlain,,,"JNECare, sicepat_ekspres, jntexpressid, JNECare, AcmicElectronic",Indonesia,
237,1399928988689002496,Wed Jun 02 03:20:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@sicepat_ekspres Mohon dipercepat dan di follow up ya ka. Soalnya customer saya sudah capek nunggunya. Terima kasih,mohon dipercepat follow up kakak customer capek nunggunya terima kasih,in,0,0,crusadermon,,,sicepat_ekspres,,
238,1399928602133602305,Wed Jun 02 03:19:22 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@sneakyshiet Halo Kak,mohon maaf sebelumnya atas ketidaknyamanan yang terjadi. untuk perihal tersebut bisa dibantu informasikan nomor resi nya diketik secara manual agar mempercepat proses pengecekkan paketnya ya kak, terima kasih ^Agent",halo kak mohon maaf ketidaknyamanan perihal dibantu informasikan nomor resi nya diketik manual mempercepat proses pengecekkan paketnya kak terima kasih agent,in,0,0,sicepat_ekspres,,,sneakyshiet,Indonesia,
239,1399928434982150148,Wed Jun 02 03:18:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kalo pickup paket kerumah, lebih cepet j&amp;t atau sicepat deh...",pickup paket kerumah cepat j amp t sicepat deh,in,0,0,jenokiedokie,,,,,
240,1399928269625970691,Wed Jun 02 03:18:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dagangkorea Tapi aku pake sicepat. Kurir Anteraja di rumah ku, pagi2 under jam 10 udah nganterin",pakai sicepat kurir anteraja rumah ku pagi under jam nganterin,in,0,0,jaecanmin,,,dagangkorea,|¦¦| 130401 |¦| 130800 |¦¦|,
241,1399928061286510594,Wed Jun 02 03:17:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ga enaknya pake ekspedisi selain jnt, jne, sama sicepat tuh harus kasih ancer-ancer ke kurirnya. karena pasti kurirnya masih belum se-familiar kurir 3 ekspedisi yang aku sebutin :')",ga enaknya pakai ekspedisi jnt jne sicepat tuh kasih ancer ancer kurirnya kurirnya familiar kurir ekspedisi sebutin,in,0,0,weishinmania,,,,"she/her, 20.",
242,1399927596956012546,Wed Jun 02 03:15:23 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@Ryand_H 002707068800 Hai kak, untuk hal ini menurut data di sistem sedang di follow up tim terkait. Mohon kesediannya menunggu dan memastikan nomor telp aktif ya kak. Terimakasih. ^",hai kak data sistem follow up tim terkait mohon kesediannya menunggu nomor telepon aktif kak terimakasih,in,0,0,sicepat_ekspres,,,Ryand_H,Indonesia,
243,1399927299470880770,Wed Jun 02 03:14:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@sicepat_ekspres 002541019993 bagaimana?? Masih tertahan dimedan. Buyer saya sudah menunggu nih. Mohon difollow up ka. Terima kasih,tertahan dimedan buyer menunggu mohon difollow up kakak terima kasih,in,0,0,crusadermon,,,sicepat_ekspres,,
244,1399924737220890627,Wed Jun 02 03:04:01 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@Ryand_H Baik kak, boleh dibantu untuk infokan nomor resinya dengan cara diketik manual ya ka, nomor resi kami diawali dengan 000 dan berjumlah 12 digid, kami tunggu konfirmasinya kembali. Terimakasih ^",kak dibantu infokan nomor resinya diketik manual kakak nomor resi diawali digid tunggu konfirmasinya terimakasih,in,0,0,sicepat_ekspres,,,Ryand_H,Indonesia,
245,1399924111690719235,Wed Jun 02 03:01:32 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@heeseungrain Hai ka, Pagi dengan saya hamid dari Sicepat Ekspres, untuk kendala yang kakak alami, bisa diinfo nomor resi secara manual nya ka ? ^",hai kakak pagi hamid sicepat ekspres kendala kakak alami diinfo nomor resi manual nya kakak,in,0,0,sicepat_ekspres,,,heeseungrain,Indonesia,
246,1399924041608163328,Wed Jun 02 03:01:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sicepat_ekspres Melalui marketplace, tokopedia",marketplace tokopedia,in,0,0,Ryand_H,,,sicepat_ekspres,"Bojongsoang, Indonesia",
247,1399923924440285190,Wed Jun 02 03:00:47 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@Ryand_H hai kak mohon maaf sebelumnya kak pick up melalui marketplace atau online shop  kak 
Terima kasih ^",hai kak mohon maaf kak pick up marketplace online shop kak terima kasih,in,0,0,sicepat_ekspres,,,Ryand_H,Indonesia,
248,1399923834107486209,Wed Jun 02 03:00:26 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@ddkkkx 000474344763 Hai kak, untuk paket tersebut sudah kami lakukan pergantiannya ke pihak Tokopedia ya kak, apakah kakak sudah konfirmasi ke pihak Tokopedia sebelumnya? terimakasih ^",hai kak paket lakukan pergantiannya tokopedia kak kakak konfirmasi tokopedia terimakasih,in,0,0,sicepat_ekspres,,,ddkkkx,Indonesia,
249,1399923089119399936,Wed Jun 02 02:57:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres halo min saya dari kemarin request pick up barang tapi sampai sekarang kok belum ada kabar ya?,halo min request pick up barang kabar,in,0,0,Ryand_H,,,sicepat_ekspres,"Bojongsoang, Indonesia",
250,1399922984777748481,Wed Jun 02 02:57:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@sicepat_ekspres paket hilang berbulan2 smpe skrng ga diganti2 ,gmna ya min? https://t.co/aDOxjbNhX0",paket hilang berbulan smpe skrng ga diganti gmna min,in,0,0,ddkkkx,False,,sicepat_ekspres,"Banyuwangi, Indonesia",
251,1399922504638943235,Wed Jun 02 02:55:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","💸BERIKUT KATALOG HARGA UNTUK MASING-MASING CEMILAN💸

✅SIAP COD SEKITARAN MUSTIKA JAYA-SETU-JATIMULYA-PASAR BTG

✅SIAP ANTAR PAKET VIA SICEPAT UNTUK JABODETABEK https://t.co/rLjBGHWiHX",katalog harga cemilansiap cod sekitaran mustika jaya setu jatimulya pasar btgsiap paket via sicepat jabodetabek,in,0,0,cemalcemilhappy,False,,,COD Bekasi Timur & Sekitarnya,
252,1399922477417975815,Wed Jun 02 02:55:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Halo min, ini ada apa ya? telfon masuk 3 kali pas saya telfon balik ga bisa terhubung, paket saya ada masalah kah? atau gimana? @sicepat_ekspres https://t.co/Z9WZ4uL9nQ",halo min telfon masuk pas telfon ga terhubung paket,in,0,0,heeseungrain,True,,sicepat_ekspres,BTS TXT EN- DREAM,
253,1399920858873831425,Wed Jun 02 02:48:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kiyowo_ly namanya juga sicepat kilat wkk,namanya sicepat kilat wkk,in,0,0,imoloey,,,kiyowo_ly,Jauh melampaui batas,
254,1399920530078126080,Wed Jun 02 02:47:18 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@Belasalsbila Baik kak, Terimakasih kembali, apakah ada yang bisa kami bantu kembali ka? ^",kak terimakasih bantu kakak,in,0,0,sicepat_ekspres,,,Belasalsbila,Indonesia,
255,1399917686541348865,Wed Jun 02 02:36:00 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@gatauni123   Baik kak setelah kami mealkukan pencarian untuk gerai terdekat dilokasi kakak berada di SiCepat Ekspres Tangerang Pinang yang berlokasi di Jl. KH Hasyim Ashari Ruko Buana Gardenia Blok. A No.37, Pinang, Kec. Pinang, Kota Tangerang 15114 ya kak, terima kasih ^",kak mealkukan pencarian gerai terdekat dilokasi kakak sicepat ekspres tangerang pinang berlokasi jl kh hasyim ashari rumah toko buana gardenia blok a pinang kecamatan pinang kota tangerang kak terima kasih,in,0,0,sicepat_ekspres,,,gatauni123,Indonesia,
256,1399917334165217280,Wed Jun 02 02:34:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sicepat_ekspres Oke kak, terimakasih 😊",oke kak terimakasih,in,0,0,Belasalsbila,,,sicepat_ekspres,Indonesia,
257,1399917273486290948,Wed Jun 02 02:34:21 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>",@Zesh0_1  002707240642  Hai Kak. Mengenai status paket Kakak. Kami cek sudah dipickup oleh tim operasional kami pada tanggal 02-06-2021 09:27. Mohon kesediaan Kakak menunggu 1x24 jam untuk perubahan status pengiriman ya. Terima kasih ^,hai kak status paket kakak cek dipickup tim operasional tanggal mohon kesediaan kakak menunggu x jam perubahan status pengiriman terima kasih,in,0,0,sicepat_ekspres,,,Zesh0_1,Indonesia,
258,1399916682609532928,Wed Jun 02 02:32:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres 002707240642 kok lama belum di pick up mohon di follow up,pick up mohon follow up,in,0,0,Zesh0_1,,,sicepat_ekspres,"Gresik, Indonesia",
259,1399915009224839169,Wed Jun 02 02:25:22 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@Belasalsbila 002541820203 Baik kakak, setelah kami lakukan pengecekan tim operasional kami kemalaman untuk pick up paket tsb dan saat ini sedang dalam proses antrian pickup kembali ya ka mohon berkenan untuk menunggu proses update annya 1x24 jam ya ka. Terima kasih ^AG48",kakak lakukan pengecekan tim operasional kemalaman pick up paket tsb dalam proses antrian pickup kakak mohon berkenan menunggu proses update annya x jam kakak terima kasih ag,in,0,0,sicepat_ekspres,,,Belasalsbila,Indonesia,
260,1399914572425752581,Wed Jun 02 02:23:37 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@imdesiiii Baik Kak, terima kasih telah menghubungi SiCepat Ekspres. Selamat Pagi. Selamat beraktifitas kembali. ^",kak terima kasih menghubungi sicepat ekspres selamat pagi selamat beraktifitas,in,0,0,sicepat_ekspres,,,imdesiiii,Indonesia,
261,1399914523411189761,Wed Jun 02 02:23:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Anggota Polsek Telagasari Aiptu Asep dan Bripka Naan melaksanakn giat Patroli rutin antisipasi kriminalitas malam hari kontrol kantor Ekspedisi Sicepat Telagasari dan sampaikan pesan kamtibmas kepada karyawan dan ingatkan terkait PPKM dan 5M. https://t.co/qdtbNNyXxt,anggota polsek telagasari aiptu asep bripka naan melaksanakn giat patroli rutin antisipasi kriminalitas malam kontrol kantor ekspedisi sicepat telagasari pesan keamanan dan ketertiban masyarakat karyawan ingatkan terkait ppkm m,in,2,1,TelagasariHumas,False,,,,
